,# t (s),mx (),my (),mz (),MaxAngle (rad),phi (degree),f_RF (GHz)
318830,1.5941514451345053e-06,0.4126077,-0.90478003,-0.0007300933400000001,0.11217279,295,3000000000.0
318831,1.5941558339648433e-06,0.41298243,-0.90461427,-0.0005732276499999999,0.11192011,295,3000000000.0
318832,1.5941602224692046e-06,0.41326186,-0.9044931999999999,-0.00039772177000000004,0.11163476,295,3000000000.0
318833,1.594166076073889e-06,0.41346928,-0.90440893,-0.00013945796999999998,0.11120646,295,3000000000.0
318834,1.5941704646000461e-06,0.41349074,-0.90440845,6.8212226e-05,0.11085410400000001,295,3000000000.0
318835,1.5941763157093485e-06,0.4133294,-0.9044959,0.00035731064,0.110344864,295,3000000000.0
318836,1.5941807043411057e-06,0.41306168,-0.9046295,0.0005786079599999999,0.10993219,295,3000000000.0
318837,1.5941850926343659e-06,0.41266698,-0.90482163,0.0007995463,0.109495066,295,3000000000.0
318838,1.5941909432159754e-06,0.4119455,-0.90516675,0.0010870234,0.108872585,295,3000000000.0
318839,1.5941953318159456e-06,0.41126260000000003,-0.90548974,0.0012924848,0.10837501,295,3000000000.0
318840,1.5942011848410817e-06,0.41017467,-0.9059997,0.0015460253,0.10767068,295,3000000000.0
318841,1.5942055730500363e-06,0.4092372,-0.90643585,0.0017163211999999999,0.10711403,295,3000000000.0
318842,1.5942114235789142e-06,0.40784544,-0.9070784,0.0019110301999999998,0.10633569,295,3000000000.0
318843,1.594215811846503e-06,0.4067117,-0.90759814,0.0020292262,0.10573027,295,3000000000.0
318844,1.5942201997890396e-06,0.40551695,-0.9081427,0.002120902,0.10510660000000001,295,3000000000.0
318845,1.594226049674368e-06,0.4038567,-0.90889424,0.0021986084,0.104260094,295,3000000000.0
318846,1.5942304378761778e-06,0.40258268,-0.90946716,0.0022216714000000003,0.10362011,295,3000000000.0
318847,1.5942362908522319e-06,0.4008791,-0.91022825,0.0022037954000000003,0.10276548,295,3000000000.0
318848,1.5942406791921704e-06,0.39962220000000004,-0.9107860999999999,0.0021535551999999998,0.102137215,295,3000000000.0
318849,1.5942450678077031e-06,0.39840317,-0.91132456,0.0020720228,0.101525664,295,3000000000.0
318850,1.5942509186123571e-06,0.3968678,-0.91199887,0.0019161016000000001,0.10074935,295,3000000000.0
318851,1.5942553067102297e-06,0.39580622,-0.9124625,0.0017654974,0.100899175,295,3000000000.0
318852,1.5942611565263755e-06,0.3945417,-0.91301197,0.0015234291,0.10150331,295,3000000000.0
318853,1.594265544600445e-06,0.39372543,-0.91336507,0.001313942,0.10191718,295,3000000000.0
318854,1.5942713965471512e-06,0.3928379,-0.9137475,0.0010026739999999998,0.102413945,295,3000000000.0
