,# t (s),mx (),my (),mz (),MaxAngle (rad),phi (degree),f_RF (GHz)
259400,1.2970007940123169e-06,-0.46986140000000004,-0.8762489,0.0034639875,0.11196120000000001,240,3000000000.0
259401,1.297005182898235e-06,-0.47183487,-0.8751778,0.0036123726,0.11124941,240,3000000000.0
259402,1.297011033882587e-06,-0.47456414,-0.8736867,0.0037385463000000002,0.11036056,240,3000000000.0
259403,1.2970154227962087e-06,-0.47665125,-0.87253857,0.0037783633,0.109770715,240,3000000000.0
259404,1.2970212755348541e-06,-0.47943762,-0.87099516,0.0037582167,0.109122984,240,3000000000.0
259405,1.2970256637713629e-06,-0.48149568,-0.86984736,0.0036891121,0.10875458,240,3000000000.0
259406,1.297030051958873e-06,-0.48349929999999997,-0.8687236999999999,0.0035752690000000003,0.10849452,240,3000000000.0
259407,1.2970359009696766e-06,-0.48604426,-0.8672879000000001,0.0033575497,0.10831658,240,3000000000.0
259408,1.2970402893092985e-06,-0.48783067,-0.8662741,0.0031481509999999996,0.10830942,240,3000000000.0
259409,1.2970461401488249e-06,-0.49001009999999995,-0.8650310999999999,0.0028137047999999996,0.10845764,240,3000000000.0
259410,1.297050527919734e-06,-0.49146983,-0.8641951999999999,0.0025262858,0.10867712,240,3000000000.0
259411,1.297056381075753e-06,-0.49315482,-0.86322725,0.0021019198,0.10909945,240,3000000000.0
259412,1.297060769624103e-06,-0.49420518,-0.86262286,0.0017588296,0.10949343,240,3000000000.0
259413,1.2970651583341224e-06,-0.49506229999999996,-0.86212915,0.0013995955,0.10994523,240,3000000000.0
259414,1.2970710095571436e-06,-0.49589226,-0.86165226,0.0009039314999999999,0.11060005,240,3000000000.0
259415,1.2970753988811304e-06,-0.49627513,-0.8614338,0.0005259192,0.11111404,240,3000000000.0
259416,1.2970812502768442e-06,-0.49646366,-0.86133045,2.3004987999999998e-05,0.11179089,240,3000000000.0
259417,1.297085639636954e-06,-0.49636610000000003,-0.861392,-0.00034732601000000003,0.11226913,240,3000000000.0
259418,1.2970900288896636e-06,-0.49606890000000003,-0.86156976,-0.00070663216,0.11270402,240,3000000000.0
259419,1.2970958832277528e-06,-0.49537414,-0.86197925,-0.001161294,0.113188446,240,3000000000.0
259420,1.297100271989249e-06,-0.49464226,-0.8624072,-0.0014785579,0.113462,240,3000000000.0
259421,1.297106123015242e-06,-0.493408,-0.8631245000000001,-0.0018633276000000001,0.11369183,240,3000000000.0
259422,1.2971105116043668e-06,-0.4923066,-0.86376077,-0.0021192527,0.11376011,240,3000000000.0
259423,1.2971163622430249e-06,-0.49063453,-0.8647208000000001,-0.0024119588,0.11371495,240,3000000000.0
259424,1.297120751695558e-06,-0.48924983,-0.8655109000000001,-0.0025925385,0.11358618,240,3000000000.0
259425,1.2971251412798888e-06,-0.48777404,-0.8663484,-0.002737986,0.113389336,240,3000000000.0
