t	mx	my	mz	MaxAngle	phi	f_RF
6.651290338420485e-10	0.9758934	0.0060520917	-0.0028543195	0.023846492	0	3000000000.0
6.70162742426054e-10	0.9757295	0.008057823	-0.0028708957	0.023813974	0	3000000000.0
6.750291709273151e-10	0.9755438	0.009998372	-0.002869871	0.023751313	0	3000000000.0
6.800638937811589e-10	0.97533023	0.011995513	-0.0028516431	0.023643147	0	3000000000.0
6.850990793026825e-10	0.9751009	0.013970344	-0.0028164233	0.023498995	0	3000000000.0
6.901347543798172e-10	0.9748604	0.015911343	-0.0027646488	0.023364164	0	3000000000.0
6.950029859356622e-10	0.97462094	0.017744957	-0.002699224	0.023284938	0	3000000000.0
7.000395160397654e-10	0.9743684	0.019587062	-0.002615948	0.023407497	0	3000000000.0
7.050759646934165e-10	0.97411233	0.021362796	-0.002517072	0.02364819	0	3000000000.0
7.101088486750453e-10	0.9738541	0.023060532	-0.0024028763	0.023908906	0	3000000000.0
7.15140626051685e-10	0.9735946	0.024670875	-0.0022734774	0.024240697	0	3000000000.0
7.200047067732384e-10	0.97334313	0.0261352	-0.0021340384	0.0245583	0	3000000000.0
7.250368103812793e-10	0.97308403	0.02754468	-0.0019750693	0.024867056	0	3000000000.0
7.300692312860974e-10	0.972828	0.028837033	-0.0018013108	0.025164919	0	3000000000.0
7.351019149882524e-10	0.9725781	0.03000228	-0.0016130393	0.025433531	0	3000000000.0
7.401348610857737e-10	0.9723385	0.031030662	-0.0014106586	0.02567845	0	3000000000.0
7.450003080097581e-10	0.9721208	0.031885795	-0.0012021522	0.025881931	0	3000000000.0
7.500337620503324e-10	0.971915	0.032617893	-0.00097389874	0.02606325	0	3000000000.0
7.550675226118231e-10	0.9717342	0.033186566	-0.0007338685	0.026206946	0	3000000000.0
7.601015515223078e-10	0.9715838	0.03358413	-0.00048331605	0.026322698	0	3000000000.0
7.651358470402477e-10	0.9714685	0.033803813	-0.00022374572	0.026401842	0	3000000000.0
7.700025537794916e-10	0.9713939	0.033841733	3.4100613e-05	0.026440196	0	3000000000.0
7.750373363060476e-10	0.9713578	0.033696182	0.00030609037	0.026440196	0	3000000000.0
7.800724656806314e-10	0.971365	0.033359643	0.0005812816	0.026406357	0	3000000000.0
7.85107943644198e-10	0.97141516	0.032830562	0.00085734157	0.026336282	0	3000000000.0
7.90143739481307e-10	0.97150666	0.03210903	0.0011318073	0.0262365	0	3000000000.0
7.950119265772446e-10	0.97163165	0.03123033	0.001393208	0.02609982	0	3000000000.0
8.000482241994331e-10	0.97179407	0.030137414	0.0016570382	0.025921058	0	3000000000.0
8.0508480811101e-10	0.97198415	0.028862877	0.0019115824	0.025717886	0	3000000000.0
8.101215320225816e-10	0.97219545	0.027414128	0.002154226	0.025492059	0	3000000000.0
8.15158464447893e-10	0.97242033	0.025800426	0.0023824116	0.025268933	0	3000000000.0
8.200275932646857e-10	0.9726436	0.024094202	0.0025869089	0.025046198	0	3000000000.0
8.25064813477944e-10	0.9728739	0.022190314	0.0027795131	0.02480465	0	3000000000.0
8.301021733449995e-10	0.9730967	0.020159718	0.002950638	0.024597107	0	3000000000.0
8.351396324916821e-10	0.9733064	0.018018648	0.003098216	0.024370681	0	3000000000.0
8.400092979123381e-10	0.97349244	0.015860513	0.0032167458	0.024356	0	3000000000.0
8.45044154536548e-10	0.97366446	0.013556196	0.0033127738	0.02444395	0	3000000000.0
