t	mx	my	mz	MaxAngle	phi	f_RF
1.4039321699117235e-08	0.8545875	0.5016965	-0.0032120834	0.0954468	30	5000000000.0
1.4043710621158956e-08	0.85338306	0.50382966	-0.004451905	0.09579828	30	5000000000.0
1.4049563477657893e-08	0.8511952	0.5076829	-0.005972482	0.09613978	30	5000000000.0
1.4053951760182512e-08	0.8491499	0.5112536	-0.006984709	0.09630232	30	5000000000.0
1.4059801738542295e-08	0.8459429	0.5167866	-0.008126879	0.09640208	30	5000000000.0
1.406419002378552e-08	0.84322625	0.52141	-0.008806939	0.09639527	30	5000000000.0
1.4068578506675677e-08	0.840292	0.5263386	-0.009320777	0.0963265	30	5000000000.0
1.4074428822296212e-08	0.8361296	0.5332158	-0.009730738	0.096144125	30	5000000000.0
1.407881660012599e-08	0.8328919	0.5384748	-0.009824365	0.095946476	30	5000000000.0
1.4084668452643895e-08	0.8285331	0.54543257	-0.009660701	0.09560616	30	5000000000.0
1.4089056225656836e-08	0.82531613	0.55048037	-0.0093247695	0.09529471	30	5000000000.0
1.409490578528011e-08	0.82121736	0.55680704	-0.0086050425	0.09480169	30	5000000000.0
1.4099293693027961e-08	0.81836694	0.5611388	-0.007874615	0.09437887	30	5000000000.0
1.4103681746454838e-08	0.81577575	0.5650287	-0.0069960086	0.093909666	30	5000000000.0
1.4109532400086836e-08	0.81282014	0.5694107	-0.005623282	0.09321298	30	5000000000.0
1.4113920758867687e-08	0.8110406	0.57202	-0.0044679134	0.09264453	30	5000000000.0
1.4119774097315851e-08	0.8093261	0.5745115	-0.0028004423	0.091834985	30	5000000000.0
1.412416338742351e-08	0.8085723	0.5755973	-0.0014856769	0.09120367	30	5000000000.0
1.4128551950042046e-08	0.8082949	0.5759911	-0.00014323204	0.09250073	30	5000000000.0
1.4134402628944901e-08	0.8086751	0.5754309	0.0016465278	0.09437002	30	5000000000.0
1.4138791888058116e-08	0.8095152	0.5742059	0.0029568318	0.09554183	30	5000000000.0
1.4144643304392831e-08	0.81133944	0.5715389	0.00461408	0.09674885	30	5000000000.0
1.4149032669929753e-08	0.813197	0.5688069	0.0057600387	0.097371295	30	5000000000.0
1.4154886671341473e-08	0.81624943	0.5642762	0.0071180565	0.097797096	30	5000000000.0
1.415927581045455e-08	0.8189043	0.5602901	0.00798384	0.09781053	30	5000000000.0
1.4163665346571679e-08	0.8218114	0.55587536	0.008700743	0.097564235	30	5000000000.0
1.4169516973287779e-08	0.8259724	0.5494603	0.009401776	0.09684691	30	5000000000.0
1.4173906018041042e-08	0.82922494	0.5443637	0.009723559	0.09603043	30	5000000000.0
1.4179758275348158e-08	0.83361465	0.5373652	0.0098686125	0.094601244	30	5000000000.0
1.4184147671841752e-08	0.83686477	0.53209084	0.00976136	0.09330451	30	5000000000.0
1.418853645697444e-08	0.8400106	0.5269064	0.009470537	0.09184408	30	5000000000.0
1.4194390899773281e-08	0.8439485	0.5203014	0.00880624	0.0896812	30	5000000000.0
1.4198780628407764e-08	0.8466415	0.5157072	0.008112674	0.08958132	30	5000000000.0
1.42046325523126e-08	0.84980047	0.51023245	0.006951882	0.09046707	30	5000000000.0
1.4209022433142598e-08	0.8517978	0.5067197	0.005924908	0.09115719	30	5000000000.0
1.4214875111978783e-08	0.8539066	0.50296336	0.0043839705	0.09207905	30	5000000000.0
1.4219264829531693e-08	0.85504204	0.500916	0.00312756	0.09275077	30	5000000000.0
1.4223654311028484e-08	0.8557766	0.4995769	0.0018111458	0.09338763	30	5000000000.0
1.4229508366941162e-08	0.85611546	0.49893945	5.2190494e-06	0.09416295	30	5000000000.0
1.423389775204436e-08	0.8558848	0.49933603	-0.0013532592	0.09467378	30	5000000000.0
1.423974926296473e-08	0.8549372	0.501016	-0.0031210524	0.095246464	30	5000000000.0
1.4244138006917033e-08	0.85375994	0.5031069	-0.0043818024	0.09559055	30	5000000000.0
1.4248526563907961e-08	0.85220104	0.5058641	-0.005559862	0.095859334	30	5000000000.0
1.4254377418188088e-08	0.8495697	0.5104786	-0.0069633853	0.096101895	30	5000000000.0
1.425876584654817e-08	0.8472202	0.5145533	-0.007864768	0.09619813	30	5000000000.0
1.4264618648047881e-08	0.8436557	0.5206514	-0.008832448	0.096222326	30	5000000000.0
1.426900770910944e-08	0.84071636	0.52560437	-0.009364404	0.09616771	30	5000000000.0
1.4274858456424632e-08	0.83653843	0.5325283	-0.009796278	0.09600183	30	5000000000.0
1.42792474842546e-08	0.83328205	0.5378331	-0.009904471	0.09581697	30	5000000000.0
1.4283635719562956e-08	0.829988	0.5431189	-0.009825312	0.095580555	30	5000000000.0
1.4289486478286384e-08	0.8256459	0.5499665	-0.009431894	0.09518941	30	5000000000.0
1.4293875517744791e-08	0.8225096	0.55482966	-0.008928375	0.09483947	30	5000000000.0
1.4299728798972888e-08	0.8186099	0.56078154	-0.00799751	0.094301045	30	5000000000.0
1.4304118083792759e-08	0.8159773	0.564741	-0.007122409	0.093843535	30	5000000000.0
1.4308507362316448e-08	0.8136579	0.5681904	-0.0061139097	0.093343526	30	5000000000.0
