t	mx	my	mz	MaxAngle	phi	f_RF
1.4308385807215191e-09	0.3173374	0.9458953	-0.009590439	0.0554824	75	3000000000.0
1.435201472823316e-09	0.3094065	0.9487078	-0.0145490235	0.05548025	75	3000000000.0
1.4410199696187714e-09	0.29431334	0.95379925	-0.019737316	0.06479008	75	3000000000.0
1.4453827605059534e-09	0.28043908	0.95817256	-0.022293432	0.0764272	75	3000000000.0
1.4512008049449003e-09	0.26001546	0.96407914	-0.023681605	0.0837102	75	3000000000.0
1.4555628699957887e-09	0.24439313	0.96817523	-0.023155697	0.083203964	75	3000000000.0
1.4613781285668055e-09	0.22484654	0.9727911	-0.020459577	0.075454585	75	3000000000.0
1.465740777940631e-09	0.21222644	0.97547215	-0.01711228	0.06760148	75	3000000000.0
1.4701034746195031e-09	0.20215787	0.97744167	-0.012851601	0.07041685	75	3000000000.0
1.475921137002787e-09	0.19362882	0.97898453	-0.0061910925	0.08971248	75	3000000000.0
1.480283892975478e-09	0.19133149	0.9793684	-0.0008364698	0.1040451	75	3000000000.0
1.4861022507390383e-09	0.193895	0.97889	0.0062099565	0.111371756	75	3000000000.0
1.4904648247819611e-09	0.19982696	0.97779363	0.011042177	0.10814221	75	3000000000.0
1.496279854243178e-09	0.21233697	0.9753419	0.016384076	0.10763407	75	3000000000.0
1.500642165850375e-09	0.2244195	0.9727765	0.019291656	0.102753274	75	3000000000.0
1.5050044832849656e-09	0.23801905	0.96965015	0.021087183	0.094789095	75	3000000000.0
1.5108205540240463e-09	0.25713053	0.964823	0.021617763	0.082134955	75	3000000000.0
1.515182851566278e-09	0.271147	0.9609577	0.020614045	0.08088679	75	3000000000.0
1.5210005169715394e-09	0.2879645	0.95595586	0.017548697	0.08167597	75	3000000000.0
1.525362486653386e-09	0.2983145	0.9526829	0.014144964	0.07969027	75	3000000000.0
1.5311783662789984e-09	0.30813184	0.94945186	0.008520005	0.07354953	75	3000000000.0
